date,ticker,sector,open,high,low,close,volume,source,return_1d,return_5d,return_20d,close_norm_20d,rsi_14_norm,macd_diff_norm,bb_pband,volume_ratio_20d,atr_norm
2025-01-13,GS,Financials,541.47,549.54,540.39,546.39,1871200,yfinance,0.005261899067208864,-0.02962331504075877,-0.04997131083407236,-1.0679748518429306,0.558851415413788,-0.0028740687910475764,0.2330062870392668,0.9731337694891984,0.02201593315083682
2025-01-14,GS,Financials,552.91,556.72,548.58,554.72,2221900,yfinance,0.015245520598839768,-0.020327428783356583,-0.033942285923268534,-0.1838106093819204,0.5374236614117311,-0.002276737375609999,0.45404734765452,1.1261330893775325,0.020576661584737768
2025-01-15,GS,Financials,580.41,591.49,575.56,588.1,5119800,yfinance,0.06017450245168732,0.04447128192377381,0.03491359588920573,2.634641835377221,0.6718387909319898,0.0019265212327658837,1.1586604588443048,2.361231854815464,0.022714795831612723
2025-01-16,GS,Financials,592.05,598.7,588.18,594.96,3224500,yfinance,0.011664682877061683,0.05684240443370747,0.04545853907114861,2.578868839230848,0.6551614610905241,0.005071516103016019,1.1447172098077125,1.4370486243418077,0.02232563053458579
2025-01-17,GS,Financials,599.63,608.56,594.97,607.53,3425200,yfinance,0.021127470754336297,0.11774879031516194,0.08919287174154689,2.629996262012824,0.7056203203487819,0.007966364142477943,1.1574990655032051,1.4896124624356895,0.022859541327765142
2025-01-21,GS,Financials,598.67,616.74,591.09,616.07,5076700,yfinance,0.014056918999884926,0.1275279562217464,0.15353792574007152,2.5169387445460636,0.7603298213467702,0.010160708064984595,1.1292346861365168,2.1244578169560753,0.02432237524029042
2025-01-22,GS,Financials,614.81,616.91,611.19,614.12,2835700,yfinance,-0.003165224730955929,0.10708104989904821,0.14212386088897144,2.068638816728764,0.7646029113690802,0.010859683231675884,1.017159704182191,1.1846192086524785,0.023813400824408446
2025-01-23,GS,Financials,616.25,626.56,615.83,620.69,2582700,yfinance,0.010698234872663415,0.055415745621492984,0.12965692965692965,2.0040433729329408,0.7841695123018997,0.011200945931417227,1.0010108432332356,1.12432823053365,0.024265621439734108
2025-01-24,GS,Financials,611.47,621.76,610.46,618.17,3183500,yfinance,-0.004059997744445876,0.03901102595132433,0.11585046661492071,1.6588467947977408,0.762603757099169,0.010588580252774803,0.9147116986994348,1.337433648208948,0.024036383888851643
2025-01-27,GS,Financials,606.62,617.02,606.1,614.66,3351700,yfinance,-0.005678049727421253,0.01173604595657829,0.08664368425704949,1.359440111808262,0.7283753873395298,0.009191350341913233,0.8398600279520654,1.3394905324072224,0.02440257331579361
2025-01-28,GS,Financials,613.61,620.29,613.23,619.04,2338000,yfinance,0.0071258907363420665,0.004820880744071054,0.09731626901123835,1.3601029388551442,0.7312779188928782,0.008052067430859644,0.8400257347137858,0.9116715798667977,0.023496058413026582
2025-01-29,GS,Financials,618.27,629.91,617.69,618.64,1918900,yfinance,-0.0006461617989144131,0.007360125056992128,0.1062155782848151,1.2102741685538017,0.749461400359066,0.00676124351437541,0.8025685421384503,0.7419866868509937,0.022693789141157505
2025-01-30,GS,Financials,625.54,630.42,622.15,626.71,1812800,yfinance,0.013044743307901285,0.009698883500620203,0.1257993820507295,1.3373563653187819,0.7670268911786874,0.006172401613595874,0.8343390913296954,0.6936265788154627,0.022800475043139055
2025-01-31,GS,Financials,630.88,630.88,618.69,621.57,1995100,yfinance,-0.008201560530388785,0.005500105149069068,0.11837417683255969,1.0513399183025904,0.8713361248572511,0.004864950218188188,0.7628349795756477,0.7499036826130672,0.021935237727505625
2025-02-03,GS,Financials,607.59,619.7,604.17,613.77,2102600,yfinance,-0.012548868188619222,-0.0014479549669735858,0.09982797548650679,0.7031952702035656,0.8062170514451908,0.0027941687685532272,0.6757988175508913,0.792042657143772,0.02317410663370871
2025-02-04,GS,Financials,613.41,618.92,610.59,615.53,1743400,yfinance,0.002867523665216698,-0.005670069785474241,0.09316781217255388,0.685685810124692,0.7939101014983073,0.0012829462209265293,0.6714214525311728,0.6527888807969461,0.022875756316855792
2025-02-05,GS,Financials,619.24,627.4,616.84,626.47,1908200,yfinance,0.017773301057625313,0.01265679555153243,0.10638786358900099,0.9742512522125502,0.7368226144920371,0.0011771024351939533,0.7435628130531378,0.7191920867010521,0.01963724177876485
2025-02-06,GS,Financials,630.88,639.47,629.86,638.86,2439200,yfinance,0.019777483359139314,0.01938695728486861,0.13462153234113616,1.284711368830673,0.7536399352900384,0.002075461430766166,0.8211778422076683,0.9121505392428163,0.019524733789204815
2025-02-07,GS,Financials,640.01,644.35,633.95,636.61,2616700,yfinance,-0.0035218983814920835,0.024196791994465672,0.130826346454455,1.0988725080459587,0.690763579113093,0.002117318171823297,0.7747181270114898,0.9587492694973225,0.019234696281867962
2025-02-10,GS,Financials,639.64,643.01,625.3,631.4,2351600,yfinance,-0.008183974489876067,0.02872411489645965,0.1616654094530201,0.8642124880589793,0.6051584579503352,0.0013013398362420794,0.7160531220147447,0.8690414158324002,0.01849518077741069
2025-02-11,GS,Financials,627.76,629.95,624.67,628.21,2711400,yfinance,-0.0050522648083622945,0.020600133218527272,0.14974651805486938,0.7068465405279698,0.5950357480102522,0.00016943346582262654,0.6767116351319923,0.986688403845734,0.018703936581716263
2025-02-12,GS,Financials,624.83,631.34,620.31,629.91,2295800,yfinance,0.002706101462886412,0.005491084968154869,0.13554586097490606,0.8952487099345562,0.5665607854461442,-0.000599958988813417,0.7238121774836387,0.8343281819255545,0.018493571644021687
2025-02-13,GS,Financials,632.66,632.83,621.67,629.87,2031800,yfinance,-6.350113508268862e-05,-0.01407194064427264,0.07102533582724013,0.8699262887673496,0.5876010781671163,-0.0012738630056543727,0.7174815721918376,0.7822814295752278,0.018478869789457678
2025-02-14,GS,Financials,631.2,643.75,631.2,641.12,2246000,yfinance,0.0178608284249131,0.007084400182215234,0.07758504773430142,1.9625781370517685,0.6775362318840584,-0.000693604731060065,0.9906445342629412,0.8813546019973708,0.01835626938571785
2025-02-18,GS,Financials,643.1,652.42,641.58,652.42,2350100,yfinance,0.01762540554030445,0.033291099144757696,0.07388935525817653,2.604055966963386,0.7049361493123772,0.0005957506671853071,1.1510139917408453,0.9420767699766897,0.01850254218360653
2025-02-19,GS,Financials,649.4,651.31,643.77,648.5,1953600,yfinance,-0.006008399497256289,0.03229811687174666,0.05264012206405111,1.9018272447793851,0.675729755178908,0.0007776603136824717,0.9754568111948467,0.8354287473700416,0.018221169732349385
2025-02-20,GS,Financials,648.38,650.57,613.08,623.37,3929000,yfinance,-0.038750963762528956,-0.01038243558603602,0.015062202826809035,-0.40915469182067515,0.4836306606547734,-0.0019100975707989295,0.39771132704483136,1.6418000881699717,0.02190169103880063
2025-02-21,GS,Financials,625.79,628.46,605.1,607.2,3000800,yfinance,-0.025939650608787668,-0.03599155381269148,-0.021733876814512887,-1.7181728516199801,0.4364440513047323,-0.005528999596623859,0.0704567870950049,1.2430768720924934,0.023798936570675718
2025-02-24,GS,Financials,614.88,618.56,596.72,607.73,3274100,yfinance,0.0008728590250328683,-0.052080733715996974,-0.0168885581636119,-1.5459434554786282,0.47145017961807534,-0.007622247248889548,0.11351413613034358,1.3537506098720715,0.024300029853482865
2025-02-25,GS,Financials,610.05,612.75,588.18,596.83,2885900,yfinance,-0.01793559639971698,-0.0852058489929799,-0.02900790681026899,-2.121571028484634,0.41863905325443795,-0.010054154421450214,-0.03039275712115943,1.204842918275754,0.02668742714484384
2025-02-26,GS,Financials,598.53,604.8,597.11,599.6,2001200,yfinance,0.0046411876078615855,-0.07540478026214337,-0.031403463427242095,-1.7093467234019968,0.3741451990632314,-0.010789947341042907,0.0726633191495004,0.8414024495356142,0.026099542552177644
2025-02-27,GS,Financials,599.38,606.84,589.45,590.12,2396300,yfinance,-0.01581054036024021,-0.05333910839469336,-0.0461011250484934,-2.011748831576446,0.26531201848998376,-0.012061004679997923,-0.0029372078941123166,0.9975106981700718,0.02705018833941765
2025-02-28,GS,Financials,592.84,608.31,589.15,606.98,3337200,yfinance,0.028570460245373797,-0.00036231884057980057,-0.031481865615675564,-0.9099208506556857,0.37492612916842516,-0.010125755740805579,0.2725197873360786,1.3464595521484768,0.027329683726929108
2025-03-03,GS,Financials,607.09,613.32,583.6,590.37,3152300,yfinance,-0.027364987314244305,-0.028565316834778587,-0.05019547275447667,-1.6666397643648134,0.3420100115517903,-0.010726985744644459,0.08334005890879646,1.2428440757621158,0.029551685504731903
2025-03-04,GS,Financials,581.32,585.24,553.61,566.85,4061000,yfinance,-0.03983942273489505,-0.0502320593803931,-0.0764455740749792,-2.3791803473317077,0.2957118124916762,-0.013517263007299246,-0.09479508683292726,1.5415977041164948,0.03456192744364218
2025-03-05,GS,Financials,567.77,582.43,562.59,578.48,2600600,yfinance,0.020516891593896025,-0.035223482321547706,-0.06019202963299908,-1.6301571924637044,0.33939166822809314,-0.01275317071439718,0.09246070188407442,0.9714097880574045,0.03495490645435326
2025-03-06,GS,Financials,566.31,572.28,550.73,553.71,4332300,yfinance,-0.04281911215599499,-0.06169931539347928,-0.11614283205899723,-2.1992832276189795,0.2939839861501838,-0.01517399304873314,-0.04982080690474514,1.5481650761432204,0.038658709948735374
2025-03-07,GS,Financials,554.2,554.2,531.51,545.9,4069600,yfinance,-0.014104856332737503,-0.10062934528320544,-0.14550918824155534,-2.0859319273947916,0.23754134509371524,-0.016655056187024925,-0.0214829818486975,1.4131217956397262,0.0403645356292361
2025-03-10,GS,Financials,528.96,533.03,510.26,518.58,5272100,yfinance,-0.050045795933321036,-0.12160170740383147,-0.18540393647602138,-2.3977446703287453,0.16102725154492945,-0.020749948352953396,-0.09943616758218682,1.749996265727511,0.04584359487171008
2025-03-11,GS,Financials,519.37,526.71,511.31,518.36,4190500,yfinance,-0.0004242354120869152,-0.08554291258710423,-0.17903072537218878,-2.023227600552561,0.16410282882510827,-0.021608306627071725,-0.005806900138140256,1.3497800024479962,0.04679318289550559
2025-03-12,GS,Financials,530.62,531.6,515.59,522.53,3078100,yfinance,0.008044602206960239,-0.09671898769188225,-0.16822400152815153,-1.6723278139258222,0.2081500347302614,-0.02017627254152944,0.08191804651854429,0.9856496254300869,0.043483491036741546
2025-03-13,GS,Financials,522.5,524.9,507.27,511.9,2529100,yfinance,-0.02034332956959406,-0.07550884036770156,-0.18734422377799997,-1.6870624518411603,0.21504604712354947,-0.019829967094541597,0.07823438703970999,0.8068385557235738,0.04358691708760079
2025-03-14,GS,Financials,520.86,530.2,513.75,528.09,2808100,yfinance,0.031627270951357866,-0.03262502289796654,-0.1615888992966802,-1.1868349823302295,0.2822615923009624,-0.015550405929925975,0.20329125441744264,0.8848882663519669,0.041771830018151664
2025-03-17,GS,Financials,527.92,543.46,526.72,537.78,2695600,yfinance,0.018349145032096725,0.037024181418488844,-0.16118667332168712,-0.877430644783553,0.3374800462376835,-0.010787039528906604,0.2806423388041117,0.8434622755896273,0.03997917363977834
2025-03-18,GS,Financials,536.76,540.13,533.21,538.21,2641000,yfinance,0.0007995834727956286,0.03829384983409212,-0.17505594555654325,-0.792703740029601,0.3288351084592651,-0.007057397224320716,0.30182406499259967,0.8226337986930059,0.03980788168187139
2025-03-19,GS,Financials,535.5,549.15,531.21,543.63,2769800,yfinance,0.010070418609836151,0.04038045662450007,-0.16171164225134926,-0.5830839189680252,0.36737604838249555,-0.003365231057167152,0.35422902025799385,0.8519237334793294,0.03948326198753879
2025-03-20,GS,Financials,539.5,554.46,538.42,548.84,2531300,yfinance,0.009583724224196732,0.0721625317444814,-0.11955981198966903,-0.3570955620518095,0.3223322332233224,1.0690523003288926e-05,0.4107261094870476,0.7956697560308612,0.03870240611367352
2025-03-21,GS,Financials,541.67,553.05,537.65,551.24,3565600,yfinance,0.004372859121055228,0.043837224715484124,-0.09216073781291179,-0.21024201743289436,0.3690516029716886,0.002688263279379037,0.4474394956417764,1.1109224401285525,0.036678345962868134
2025-03-24,GS,Financials,560.86,568.39,558.96,565.83,1877700,yfinance,0.026467600319280304,0.052158875376548064,-0.06894509074753585,0.3490439048513618,0.49636958997722097,0.0060616679144972156,0.5872609762128405,0.5980383882233224,0.03325708630305417
2025-03-25,GS,Financials,570.31,572.46,563.99,571.53,1875500,yfinance,0.010073697046816044,0.06190892030991613,-0.04239063049779679,0.6163583894801139,0.4741731698253436,0.008742193807596617,0.6540895973700286,0.6071062670652538,0.03150440796758577
2025-03-26,GS,Financials,573.92,578.06,556.96,559.8,1944200,yfinance,-0.020523857015379843,0.029744495336901933,-0.06637758505670455,0.28544262011324556,0.5250596658711214,0.009142633982328004,0.5713606550283113,0.6299258520053331,0.031316031235645386
2025-03-27,GS,Financials,551.1,552.08,538.96,545.17,2100900,yfinance,-0.026134333690603806,-0.006686830405947197,-0.07617094828170545,-0.20626912292971372,0.49715577027974756,0.007577269042716688,0.44843271926757156,0.6839702112074227,0.03191402943773762
2025-03-28,GS,Financials,542.28,546.71,524.48,529.76,2773100,yfinance,-0.028266412311755862,-0.03896669327334734,-0.1272200072490033,-0.7927732767272639,0.5480158048445283,0.00460841540247231,0.3018066808181841,0.9111788711383904,0.03103426888725891
2025-03-31,GS,Financials,520.69,533.93,515.59,532.85,2455100,yfinance,0.005832829960737085,-0.0582860576498242,-0.09743042498771959,-0.5744794385842416,0.5607343448738369,0.0029561597564345204,0.35638014035393994,0.816038237562156,0.03124840815560527
2025-04-01,GS,Financials,529.89,538.38,520.12,534.96,1869600,yfinance,0.003959838603734722,-0.06398614245971335,-0.0562582693834347,-0.3890775978625104,0.5530154397338568,0.0022513439860768836,0.4027306005343727,0.6449142632434055,0.03142558055074876
2025-04-02,GS,Financials,526.52,553.37,525.82,549.25,2560700,yfinance,0.02671227755346184,-0.018846016434440838,-0.05052897247960175,0.5624428842005802,0.6544792786831004,0.003528518796927521,0.6406107210501449,0.8839159197720396,0.03189804278561672
2025-04-03,GS,Financials,512.51,516.95,497.03,498.66,5193900,yfinance,-0.09210741920801091,-0.08531283819725943,-0.09942027415072874,-2.1844819708894505,0.40524180565393775,-0.001643218046003806,-0.046120492722363036,1.7665875870513508,0.039992895244970766
2025-04-04,GS,Financials,475.02,479.9,448.69,459.23,8105200,yfinance,-0.07907191272610592,-0.13313575958924795,-0.15876534163766254,-3.014987971872737,0.28773712370966875,-0.010683945289044726,-0.2537469929681842,2.5797498611489074,0.04859531949443319
2025-04-07,GS,Financials,435.91,477.93,428.57,454.06,6353800,yfinance,-0.011257975306491308,-0.1478652528854274,-0.1244166763083806,-2.539095407434083,0.27828423881540787,-0.01633016332592398,-0.1347738518585206,1.9880848826949191,0.05582490671465693
2025-04-08,GS,Financials,476.24,479.82,441.69,450.85,4240900,yfinance,-0.007069550279698689,-0.15722670853895615,-0.13023767265992747,-2.197071425787431,0.25266581360631263,-0.019209288790278035,-0.04926785644685769,1.3259193486865555,0.059421093490074274
2025-04-09,GS,Financials,440.26,509.16,436.11,504.16,7024100,yfinance,0.11824331817677725,-0.08209376422394166,-0.035155876217633386,-0.6203272785941085,0.405202410252058,-0.010755710604986287,0.3449181803514728,2.0684912950267393,0.06121497710477396
2025-04-10,GS,Financials,490.73,490.73,462.34,477.75,5374500,yfinance,-0.052384163757537294,-0.04193237877511735,-0.06671224848603241,-1.2759100483663537,0.358493472484307,-0.009669103215629487,0.18102248790841166,1.5190656947510337,0.06854900201838976
2025-04-11,GS,Financials,475.02,486.26,466.81,482.28,3770200,yfinance,0.009481946624803728,0.05019271389064284,-0.08674657728796242,-1.0560107028371997,0.3326389167100676,-0.007048444798597777,0.23599732429070022,1.0513268463122554,0.06824577305418308
2025-04-14,GS,Financials,497.46,499.41,484.92,491.58,4392600,yfinance,0.01928340383179905,0.08263225124432894,-0.08590873591431436,-0.7384945425171248,0.3421270881876703,-0.0033966535370810215,0.3153763643707188,1.1965725820181776,0.06821299250812249
2025-04-15,GS,Financials,494.93,505.89,494.53,495.4,2501200,yfinance,0.0077708613043654395,0.09881335255628243,-0.07954144293119791,-0.5793412411976412,0.3687321646962902,-0.00011579402623661142,0.35516468970058984,0.6826428529514915,0.06670799930791856
2025-04-16,GS,Financials,489.38,496.92,480.57,486.78,2765600,yfinance,-0.017400080742834056,-0.03447318311647107,-0.10457480271508202,-0.7308546063237605,0.3779932299720005,0.001239233849548719,0.31728634841906,0.7548477871927528,0.06723042970423719
2025-04-17,GS,Financials,490.86,502.17,486.84,496.96,2593500,yfinance,0.02091293808291228,0.04020931449502885,-0.09452663800014582,-0.4011258350251741,0.4299324959412117,0.0036845081388004863,0.3997185412437065,0.7072741379286835,0.06487012464354708
2025-04-21,GS,Financials,492.97,496.74,482.51,489.03,2859300,yfinance,-0.01595701867353516,0.013996018910176655,-0.11285465495972724,-0.5425106460654495,0.40828798660527404,0.004478496699847155,0.36437233848363765,0.7873432500454348,0.06535386377113882
2025-04-22,GS,Financials,497.68,508.19,496.41,507.2,2514600,yfinance,0.037155184753491666,0.03177509255868838,-0.10361769436049706,0.039321176487312724,0.4455600878569186,0.0071894604397314465,0.5098302941218282,0.6864068460525328,0.06313936457863906
2025-04-23,GS,Financials,520.51,538.22,515.27,516.29,3048100,yfinance,0.01792192429022088,0.04216794509487287,-0.09665284412016872,0.43055853012507744,0.4340166559897501,0.009929536477612732,0.6076396325312694,0.8189293280190647,0.0625077821711497
2025-04-24,GS,Financials,514.14,533.39,510.55,531.96,2223600,yfinance,0.030351159232214542,0.09281400221866165,-0.0497320471596997,1.0581518819191171,0.57749953453733,0.013068690961023121,0.7645379704797792,0.5951780301256014,0.05672150430214949
2025-04-25,GS,Financials,531.21,535.58,527.91,531.46,1612700,yfinance,-0.000939920294758978,0.06942208628461044,-0.025148118935377828,1.0992513454604258,0.705303848558922,0.014771733574989001,0.7748128363651063,0.4345008843859075,0.051089720500400546
2025-04-28,GS,Financials,531.46,540.86,529.13,532.96,1459700,yfinance,0.002822413728220452,0.08983088972046716,0.006040471156750327,1.1404681186661234,0.7290408732001857,0.015443565807175944,0.7851170296665307,0.40036259460853085,0.04590266758159286
2025-04-29,GS,Financials,530.42,537.33,527.99,535.42,1695600,yfinance,0.004615731011708091,0.05563880126182963,0.004823120953363791,1.2175365336000035,0.7465741442649716,0.015518104889285,0.8043841334000008,0.46995956174801895,0.0418509901439191
2025-04-30,GS,Financials,522.58,536.0,518.38,534.08,2438300,yfinance,-0.002502708154345945,0.03445737860504772,-0.0016449828024525104,1.1734621672144268,0.6251673360107097,0.014850940870075952,0.7933655418036067,0.6705248727795722,0.03454271163228627
2025-05-01,GS,Financials,534.62,544.62,532.08,540.21,2583000,yfinance,0.011477681246255145,0.015508684863523525,-0.016458807464724612,1.4458457548867705,0.8146916565900852,0.014342001074381614,0.8614614387216926,0.7100991884580703,0.03027923003488064
2025-05-02,GS,Financials,547.77,555.77,545.93,552.18,2883000,yfinance,0.022158049647359235,0.03898694163248395,0.10732763807002743,1.6536432429412813,0.8276152980877395,0.014577809112883228,0.9134108107353202,0.8185748053293962,0.02911964525025486
2025-05-05,GS,Financials,544.63,552.63,543.79,545.8,2197200,yfinance,-0.011554203339490754,0.024091864305013422,0.1885112035363541,1.3106601421604198,0.761276021588281,0.013650986934521561,0.8276650355401051,0.680969758954929,0.028375124326022114
2025-05-06,GS,Financials,536.08,543.73,533.6,535.85,2902500,yfinance,-0.018230120923415027,0.0008031078405739134,0.18013037924503372,0.8935960731201694,0.6840476840476848,0.011334989251298873,0.723399018280042,0.9503898153575135,0.028620749410149443
2025-05-07,GS,Financials,536.68,541.72,534.27,538.35,1954900,yfinance,0.004665484743864967,0.00799505692031155,0.19407785294443824,0.9433151989404932,0.7484822202948836,0.009403240326222355,0.7358287997351234,0.6649975677872988,0.027306982977086086
2025-05-08,GS,Financials,545.08,558.09,544.48,551.79,1994600,yfinance,0.024965171356923888,0.021436108180151958,0.09447397651539191,1.3554927846225553,0.7561431374381021,0.009096205657845519,0.8388731961556388,0.741973822973066,0.027204966692815344
2025-05-09,GS,Financials,556.22,558.03,551.86,553.15,1522500,yfinance,0.0024647057757480884,0.0017566735484806362,0.15782312925170072,1.2994178231079772,0.8191319928329693,0.008683255379826456,0.8248544557769948,0.6100651737934434,0.026077917382265222
2025-05-12,GS,Financials,581.59,588.53,573.62,576.8,3527700,yfinance,0.04275512971165152,0.05679736167094185,0.19598573442813305,2.0205837616346827,0.8284878232962063,0.010231488949457098,1.0051459404086707,1.4204492834737932,0.02701728749752329
2025-05-13,GS,Financials,578.71,592.76,578.47,588.96,2765800,yfinance,0.02108183079056869,0.09911355789866572,0.19809593555474203,2.140383774512331,0.833318044216128,0.011918414290211787,1.035095943628083,1.1513756312001233,0.02463300927542982
2025-05-14,GS,Financials,588.95,599.87,587.68,596.56,2874400,yfinance,0.012904102146155783,0.10812668338441522,0.2041986273718206,2.073089673209941,0.8199920744997036,0.01304825600224435,1.0182724183024854,1.1873613595337136,0.02304402383187419
2025-05-15,GS,Financials,594.73,603.98,594.73,600.75,2428100,yfinance,0.007023601984712524,0.08872940792692874,0.2341304079871811,1.9690088260751422,0.8311191818790031,0.013402834707483116,0.9922522065187857,1.010043865213783,0.023071161048689146
2025-05-16,GS,Financials,601.78,605.52,598.47,603.8,2021800,yfinance,0.005076987099458918,0.09156648287083069,0.2149871216999355,1.8362624526443645,0.8335844791862883,0.013088517155403354,0.9590656131610913,0.8511516100649583,0.022400984242653674
2025-05-19,GS,Financials,594.21,604.15,583.62,597.24,2842100,yfinance,-0.01086452467704524,0.035436893203883546,0.22127476841911542,1.51156223908955,0.7802865433442159,0.011501799568683068,0.8778905597723873,1.1969206278347955,0.023985332529636322
2025-05-20,GS,Financials,592.8,596.51,588.18,591.6,1601600,yfinance,-0.009443439823186628,0.004482477587611999,0.16640378548895907,1.2092919471497126,0.7510036655611805,0.009091621519594069,0.8023229867874281,0.6877184545228138,0.023180479088187
2025-05-21,GS,Financials,587.0,594.87,577.44,578.86,2635900,yfinance,-0.021534820824881673,-0.02967010862277042,0.12119157837649386,0.6746654683443225,0.6594603515141516,0.005552426649279637,0.6686663670860807,1.1419473627206758,0.024294055804265524
2025-05-22,GS,Financials,577.98,587.39,577.94,583.52,1939600,yfinance,0.0080503057734167,-0.028680815647107782,0.09692458079554833,0.7652688767649263,0.6376009834913949,0.003159790266197495,0.6913172191912312,0.8454915978291667,0.02335211915860394
2025-05-23,GS,Financials,570.61,587.15,568.17,583.82,1530600,yfinance,0.0005141211955033143,-0.033090427293805735,0.09852105520641263,0.6960104395562127,0.6763450834879413,0.0013030187824333674,0.6740026098890533,0.6684003327590837,0.02458071714863191
2025-05-27,GS,Financials,591.0,602.48,590.07,600.59,2364700,yfinance,0.028724606899386718,0.005609135355970851,0.12689507655358745,1.2278587575958797,0.7824114465189325,0.0016047382651932316,0.8069646893989698,1.0126349191395152,0.024662653152971007
2025-05-28,GS,Financials,602.1,603.41,592.37,593.48,2001900,yfinance,-0.011838358947035443,0.0031778228532792774,0.10843823540398212,0.8582943719791758,0.7311918141407365,0.0007349320762226532,0.7145735929947941,0.851687506115694,0.025390192472486726
2025-05-29,GS,Financials,593.55,595.0,583.58,589.98,1736100,yfinance,-0.005897418615623096,0.01921017171682271,0.10466596764529656,0.6379433413482934,0.6747186384847655,-0.0004955873348311567,0.6594858353370732,0.7498056491318995,0.024533519296053602
2025-05-30,GS,Financials,588.16,591.69,582.11,588.6,2129500,yfinance,-0.002339062341096265,0.00870578557718682,0.08957627589270833,0.5020630571912225,0.6621535083706891,-0.001652614743783418,0.6255157642978055,0.9288074234807925,0.02499635940002911
2025-06-02,GS,Financials,586.79,587.35,580.48,586.91,1221200,yfinance,-0.0028712198436969816,0.005292727210441495,0.06289615705023732,0.35757660453013496,0.5578706353749285,-0.002734243866787675,0.5893941511325336,0.5526704636738647,0.02175071865484364
2025-06-03,GS,Financials,588.16,594.36,582.01,591.91,1730300,yfinance,0.008519193743504072,-0.014452455085832372,0.08448149505313296,0.5161903025227559,0.5183938146901106,-0.0029443120363075105,0.629047575630689,0.7914320607055788,0.021131349601894098
2025-06-04,GS,Financials,593.53,594.37,586.91,587.39,1294900,yfinance,-0.0076362960585223405,-0.010261508391184226,0.09618363347951853,0.18806713745564294,0.44053948904162915,-0.0036900178597330693,0.5470167843639108,0.6148885754851822,0.020718772876623694
2025-06-05,GS,Financials,588.16,597.69,581.2,593.92,2086700,yfinance,0.01111697509320897,0.00667819248110102,0.10322281043930515,0.5185418628340183,0.4570169918187537,-0.0034339633807980207,0.6296354657085045,0.9877869822485207,0.021361703355911317
2025-06-06,GS,Financials,600.9,609.12,597.96,601.88,1675900,yfinance,0.013402478448276023,0.022562011552837102,0.09077728846118993,1.1223336625585358,0.4886201991465151,-0.002452156780591653,0.7805834156396334,0.799355135662381,0.022046397478377274
2025-06-09,GS,Financials,602.62,606.88,598.95,601.41,1610700,yfinance,-0.0007808865554596034,0.024705661856161854,0.08724577420229584,1.257333246100999,0.5266385588348023,-0.0020010260528272703,0.8143333115252491,0.7666440581158748,0.020567143403478014
2025-06-10,GS,Financials,600.9,604.38,597.29,602.74,1376400,yfinance,0.002211469712841474,0.01829670051190213,0.04497226074895977,1.349514187507361,0.5753109789075173,-0.001675867128647972,0.8373785468768398,0.6904751155055909,0.020288302466356014
2025-06-11,GS,Financials,605.0,617.41,602.46,611.85,2063600,yfinance,0.015114311311676731,0.04164183932310728,0.038865118174409075,2.1683333657555024,0.7345371818569596,-0.0006173452849653699,1.0420833414388746,1.0537711280192004,0.019696704374321427
2025-06-12,GS,Financials,608.75,613.66,603.65,612.77,1634700,yfinance,0.001503636512216966,0.03173828125,0.02717245541102331,1.9542163108329478,0.719627571707463,-4.0949784908412446e-05,0.9885540777082371,0.8620403255788199,0.019732409503449205
2025-06-13,GS,Financials,603.89,607.88,597.56,601.43,1674800,yfinance,-0.018506127910961734,-0.0007476573403336628,0.0011319184352891476,0.690956520103794,0.6134226458843223,-0.0010785021505716479,0.6727391300259487,0.901084120194765,0.019656722905646302
2025-06-16,GS,Financials,606.79,619.79,605.8,615.46,1870400,yfinance,0.023327735563573704,0.023361766515355598,0.019311030142431296,1.987247097924221,0.5992789424489248,-0.00037504523861775436,0.9968117744810561,1.010437150204205,0.019173811922325232
2025-06-17,GS,Financials,612.37,619.21,610.71,612.31,1479300,yfinance,-0.005118123029928978,0.01587749278295769,0.02523273725805364,1.497245049288788,0.6327365007754113,-0.0004541185643613652,0.874311262322196,0.8296970172860556,0.018976148869503554
2025-06-18,GS,Financials,612.19,627.25,611.34,622.7,2423100,yfinance,0.01696852901308188,0.01773310451908161,0.052569303583502425,2.0675645074358955,0.7102287329735277,0.00040214680821153414,1.0168911268589729,1.328443022672511,0.019174562389593714
2025-06-20,GS,Financials,626.22,629.96,624.13,628.15,4115400,yfinance,0.008752208125903271,0.02509913997095148,0.0851501226548732,2.1657104118655894,0.741482476492855,0.0012675439649778135,1.0414276029663962,2.168293826627116,0.018744385440238345
2025-06-23,GS,Financials,626.65,634.64,617.58,634.11,2020800,yfinance,0.009488179574942412,0.05433716309462455,0.08669797093501508,2.206006753005131,0.7739090064995351,0.0021368074964195696,1.0515016882512835,1.0624326384690204,0.019575242691105863
2025-06-24,GS,Financials,641.54,650.67,640.35,649.04,2307800,yfinance,0.023544810837236252,0.05456081630000309,0.11171251413106753,2.5778860155576213,0.7972733895306476,0.003793186811812048,1.1444715038894047,1.189029888042207,0.019588271028860196
2025-06-25,GS,Financials,651.49,656.9,647.75,656.65,1566400,yfinance,0.011725009244422546,0.07241429994610571,0.0933415474783128,2.401223170108119,0.8491631377293798,0.005149931059324697,1.10030579252703,0.8239895423186279,0.019545093602810787
2025-06-26,GS,Financials,657.39,675.73,657.28,673.6,2849500,yfinance,0.025812837889286566,0.08174080616669332,0.1350003369953494,2.530028696455599,0.8635036496350356,0.007013484124688883,1.1325071741139,1.4662635878304495,0.019327918221920582
